LTA,0.7090794444084167,0.7416695356369019
RSM0228,0.6906490921974182,0.7137124538421631
RSM0544,0.8995703458786011,0.8895851969718933
RSM0234,0.7156447172164917,0.7297422289848328
RSM0226,0.8451818823814392,0.8349350094795227
RSM0206,0.8408619165420532,0.8322582244873047
RSM0777,0.7254629135131836,0.7429363131523132
RSM1869,1.0098176002502441,0.9823254942893982
RSM0077,0.7540112137794495,0.7653613090515137
20561N3,0.8260449171066284,0.8170910477638245
RSM0081,0.9400954246520996,0.921796441078186
RSM0203,0.8865165710449219,0.8659875392913818
RSM0161,0.4447689950466156,0.4675368666648865
RSM0660,0.9597082138061523,0.9356324076652527
RSM0160,0.798729658126831,0.8042144179344177
RSM0208,0.8235548734664917,0.82224440574646
RSM1877,0.9070693254470825,0.8819049596786499
RSM0040,0.7930591702461243,0.8021693229675293
RSM0062,0.9127141237258911,0.9016056656837463
RSM1804,0.9701104164123535,0.9393608570098877
RSM0249,0.8100602030754089,0.806151807308197
RSM0241,0.6898118853569031,0.7140286564826965
RSM0230,0.7130696773529053,0.7254021763801575
RSM1887,0.8090975880622864,0.8225290775299072
RSM1667,0.7631431818008423,0.7783642411231995
RSM0885,0.8201258182525635,0.8150039315223694
RSM1873,0.9229236245155334,0.9131742119789124
RSM0159,0.9064057469367981,0.8893043994903564
18150N2,0.8668001294136047,0.8588281869888306
RSM1386,0.8574485778808594,0.8587312698364258
RSM1883,0.8034136891365051,0.8057952523231506
RSM0019,0.7917035222053528,0.8018307089805603
RSM0480,0.6823335289955139,0.7019161581993103
RSM0148,0.7187671661376953,0.7342737317085266
